project,seed,condition,model,held_out,mcc_avg,gmean_avg,mcc,gmean,n_seen,n_pos_seen,n_filtered,filter_rate,filter_active_from,mean_lambda_pos
opennlp,123,RSZZ,OOB,True,0.014247579281353118,0.43561619383389166,0.05030601937850348,0.46939545206473904,,,,,,
opennlp,123,RSZZ,ORB,True,0.0688467127447972,0.5090292487766171,0.11250795569678185,0.5674653753257344,,,,,,
opennlp,123,RSZZ,NA(fp_filter),True,0.05393034885221221,0.4868055735964606,0.06543224373925323,0.4131901130291085,1098.0,51.0,7.0,0.13725490196078433,617.0,39.860785134388465
opennlp,123,RSZZ,NA(fp_filter/suppress),True,0.05325496633798272,0.4861948156028785,0.06854141525275508,0.41390037115775635,1098.0,51.0,7.0,0.13725490196078433,617.0,41.04927595287296
opennlp,123,RSZZ,NA(damp),True,0.025857987749210408,0.46087474128077344,0.036775931201619656,0.5127852909544962,,,,,,
opennlp,123,RSZZ,NA(rescue),True,0.047648133992084764,0.4891687305142718,0.07134619356068467,0.5750843115815796,,,,,,
opennlp,123,RASZZ,OOB,True,0.008776774793870871,0.42709611208507703,0.04428945181636712,0.46761035932835204,,,,,,
opennlp,123,RASZZ,ORB,True,0.03934067549236629,0.47477867577719884,0.02385999615071287,0.43384103372396027,,,,,,
opennlp,123,RASZZ,NA(fp_filter),True,0.02652807635008236,0.44636488069586344,-0.04835188754870137,0.2171113254581714,1107.0,67.0,14.0,0.208955223880597,599.0,37.25827698223692
opennlp,123,RASZZ,NA(fp_filter/suppress),True,0.03223700440963537,0.45092267618214166,-0.02938089593496328,0.2275997575766881,1107.0,67.0,13.0,0.19402985074626866,599.0,38.77447389149766
opennlp,123,RASZZ,NA(damp),True,0.023209715383604553,0.46999162328424166,0.14039088758871532,0.6546190235045106,,,,,,
opennlp,123,RASZZ,NA(rescue),True,0.05291459448103294,0.49709460838628455,0.11794936112069589,0.6294893409703897,,,,,,
opennlp,123,injected_fn20,OOB,True,-0.016508205151798558,0.43702856923750794,-0.059908703239825084,0.41263849281400683,,,,,,
