project,seed,model,train_label,eval_mode,regime,mcc,gmean
commons-net,123,LApredict,AGSZZ,oracle,chronological,0.03627124687214676,0.5090703629536938
commons-net,123,JITLine,AGSZZ,oracle,naive_kfold,0.13305188005419397,0.6072035536364598
commons-net,123,JITLine,AGSZZ,oracle,chronological,0.10376446601763079,0.4543231889544351
commons-net,123,ORB,AGSZZ,oracle,prequential_latency,0.1178501754423542,0.6374965555074966
commons-net,123,LApredict,AGSZZ,self,naive_kfold,0.26903852409626916,0.6656562975957764
commons-net,123,LApredict,AGSZZ,self,chronological,0.20243171754401396,0.654948514894633
commons-net,123,JITLine,AGSZZ,self,naive_kfold,0.3042828181049111,0.6928802753289558
commons-net,123,JITLine,AGSZZ,self,chronological,0.24273086608687502,0.5535136703826385
commons-net,123,ORB,AGSZZ,self,prequential_latency,0.24488418807338305,0.7327009705398803
commons-net,123,LApredict,MASZZ,oracle,naive_kfold,0.16352447473614687,0.6260211462624998
commons-net,123,LApredict,MASZZ,oracle,chronological,0.04268366128772724,0.5132148305035406
commons-net,123,JITLine,MASZZ,oracle,naive_kfold,0.140962658339157,0.6134662098953945
commons-net,123,JITLine,MASZZ,oracle,chronological,0.04234279189899692,0.4150221030350126
commons-net,123,ORB,MASZZ,oracle,prequential_latency,0.0023193985518831454,0.4687956607564695
commons-net,123,LApredict,MASZZ,self,naive_kfold,0.2753520683141498,0.6714917806381487
commons-net,123,LApredict,MASZZ,self,chronological,0.19678625424281246,0.6502112512877595
commons-net,123,JITLine,MASZZ,self,naive_kfold,0.2775270999230111,0.6785280536243503
commons-net,123,JITLine,MASZZ,self,chronological,0.15090665185500282,0.5186560328377299
commons-net,123,ORB,MASZZ,self,prequential_latency,0.08891758044354132,0.5762119847510365
commons-net,123,LApredict,LSZZ,oracle,naive_kfold,0.1860442115387804,0.6121325861226109
commons-net,123,LApredict,LSZZ,oracle,chronological,0.08406991646596534,0.5080556924567393
commons-net,123,JITLine,LSZZ,oracle,naive_kfold,0.18886238355054777,0.6499853968409707
commons-net,123,JITLine,LSZZ,oracle,chronological,0.0545870591980609,0.4616763258767639
commons-net,123,ORB,LSZZ,oracle,prequential_latency,0.03832789209878296,0.5307659776727837
commons-net,123,LApredict,LSZZ,self,naive_kfold,0.32651563675748735,0.7690246154240763
commons-net,123,LApredict,LSZZ,self,chronological,0.19427946387803227,0.6877614942811737
commons-net,123,JITLine,LSZZ,self,naive_kfold,0.22410492711763297,0.7064923460379535
commons-net,123,JITLine,LSZZ,self,chronological,0.20430920795827626,0.6923619569019368
commons-net,123,ORB,LSZZ,self,prequential_latency,0.16306629755288643,0.7392692440559684
commons-net,123,LApredict,RSZZ,oracle,naive_kfold,0.16205764470025485,0.6193220309193666
commons-net,123,LApredict,RSZZ,oracle,chronological,0.0689720233013697,0.5288011304112082
commons-net,123,JITLine,RSZZ,oracle,naive_kfold,0.14877742725705606,0.6154058974084144
commons-net,123,JITLine,RSZZ,oracle,chronological,0.06450873233935406,0.47076393818665896
commons-net,123,ORB,RSZZ,oracle,prequential_latency,0.010463671808658283,0.5133151042372093
commons-net,123,LApredict,RSZZ,self,naive_kfold,0.21704705207639707,0.6601938767980654
commons-net,123,LApredict,RSZZ,self,chronological,0.153529071098722,0.6261545555457887
commons-net,123,JITLine,RSZZ,self,naive_kfold,0.15956384655107705,0.6209216761863511
commons-net,123,JITLine,RSZZ,self,chronological,0.04751840424434109,0.4611465766192437
commons-net,123,ORB,RSZZ,self,prequential_latency,-0.01346778380651938,0.48383822126806136
commons-net,123,LApredict,RASZZ,oracle,naive_kfold,0.16646372737025875,0.6278678203218326
commons-net,123,LApredict,RASZZ,oracle,chronological,0.04268366128772724,0.5132148305035406
commons-net,123,JITLine,RASZZ,oracle,naive_kfold,0.13404140156658004,0.6039633122142156
commons-net,123,JITLine,RASZZ,oracle,chronological,0.024070630573405003,0.4789995004754499
commons-net,123,ORB,RASZZ,oracle,prequential_latency,-0.05038993335025585,0.3348222800877323
commons-net,123,LApredict,RASZZ,self,naive_kfold,0.2711133718345428,0.6699925599388507
commons-net,123,LApredict,RASZZ,self,chronological,0.18894649452880358,0.6448864305178482
commons-net,123,JITLine,RASZZ,self,naive_kfold,0.27067901535982836,0.6696883200065454
commons-net,123,JITLine,RASZZ,self,chronological,0.1404905723624259,0.5929225020401954
commons-net,123,ORB,RASZZ,self,prequential_latency,0.027958834033092492,0.47980919060896676
commons-net,202,LApredict,oracle,oracle,naive_kfold,0.16534936865960612,0.6244417263514223
commons-net,202,LApredict,oracle,oracle,chronological,0.0689720233013697,0.5288011304112082
commons-net,202,JITLine,oracle,oracle,naive_kfold,0.2663179624042774,0.7000284570197487
commons-net,202,JITLine,oracle,oracle,chronological,0.008347015600426185,0.3523028917556323
commons-net,202,ORB,oracle,oracle,prequential_latency,0.10268163781043169,0.6098508239586345
commons-net,202,LApredict,oracle,self,naive_kfold,0.16534936865960612,0.6244417263514223
commons-net,202,LApredict,oracle,self,chronological,0.0689720233013697,0.5288011304112082
commons-net,202,JITLine,oracle,self,naive_kfold,0.2663179624042774,0.7000284570197487
commons-net,202,JITLine,oracle,self,chronological,0.008347015600426185,0.3523028917556323
commons-net,202,ORB,oracle,self,prequential_latency,0.10268163781043169,0.6098508239586345
commons-net,202,LApredict,BSZZ,oracle,naive_kfold,0.16905972434731642,0.6250276664969924
commons-net,202,LApredict,BSZZ,oracle,chronological,0.06655856976909555,0.5274640836940283
commons-net,202,JITLine,BSZZ,oracle,naive_kfold,0.15715366349821097,0.6194732141343413
commons-net,202,JITLine,BSZZ,oracle,chronological,0.029889683483844416,0.5201011057852122
commons-net,202,ORB,BSZZ,oracle,prequential_latency,-0.01912964002004761,0.4749157195506682
commons-net,202,LApredict,BSZZ,self,naive_kfold,0.32719484184315134,0.7037649964551878
commons-net,202,LApredict,BSZZ,self,chronological,0.2671562006673774,0.6781850617694755
commons-net,202,JITLine,BSZZ,self,naive_kfold,0.3219004964685347,0.7045746199572557
commons-net,202,JITLine,BSZZ,self,chronological,0.2630772496988597,0.7008359532299324
commons-net,202,ORB,BSZZ,self,prequential_latency,0.03176814778156296,0.5305109366903755
commons-net,202,LApredict,AGSZZ,oracle,naive_kfold,0.18203728950402753,0.6422646112238507
commons-net,202,LApredict,AGSZZ,oracle,chronological,0.03627124687214676,0.5090703629536938
commons-net,202,JITLine,AGSZZ,oracle,naive_kfold,0.15997182246402025,0.6283083176136517
commons-net,202,JITLine,AGSZZ,oracle,chronological,0.030848714024515687,0.45204586539588
commons-net,202,ORB,AGSZZ,oracle,prequential_latency,-0.048719412413959336,0.35310411334430386
commons-net,202,LApredict,AGSZZ,self,naive_kfold,0.27076540445737335,0.6671945579239505
commons-net,202,LApredict,AGSZZ,self,chronological,0.20243171754401396,0.654948514894633
commons-net,202,JITLine,AGSZZ,self,naive_kfold,0.3266075459938856,0.7057913587690849
commons-net,202,JITLine,AGSZZ,self,chronological,0.1597348534645598,0.5753857326395498
commons-net,202,ORB,AGSZZ,self,prequential_latency,0.15468697873480536,0.6373018850413549
commons-net,202,LApredict,MASZZ,oracle,naive_kfold,0.16816443623335525,0.6301415343029311
commons-net,202,LApredict,MASZZ,oracle,chronological,0.04268366128772724,0.5132148305035406
commons-net,202,JITLine,MASZZ,oracle,naive_kfold,0.13131788343276968,0.6043226317899179
commons-net,202,JITLine,MASZZ,oracle,chronological,0.048304660563299524,0.2862976120241545
commons-net,202,ORB,MASZZ,oracle,prequential_latency,0.01302470988606055,0.48093634396853224
commons-net,202,LApredict,MASZZ,self,naive_kfold,0.27820000765413283,0.6736355611737158
commons-net,202,LApredict,MASZZ,self,chronological,0.19678625424281246,0.6502112512877595
commons-net,202,JITLine,MASZZ,self,naive_kfold,0.2718569547522001,0.6720293846827049
commons-net,202,JITLine,MASZZ,self,chronological,0.13420018217899535,0.3599867342609821
commons-net,202,ORB,MASZZ,self,prequential_latency,0.09579630944552363,0.5796522774196041
commons-net,202,LApredict,LSZZ,oracle,naive_kfold,0.18907425166830363,0.6163941688368201
commons-net,202,LApredict,LSZZ,oracle,chronological,0.08406991646596534,0.5080556924567393
commons-net,202,JITLine,LSZZ,oracle,naive_kfold,0.13055946827257447,0.6038998806841123
commons-net,202,JITLine,LSZZ,oracle,chronological,0.05554278197876171,0.4799058390351513
commons-net,202,ORB,LSZZ,oracle,prequential_latency,0.032318753174846226,0.49521891893235226
commons-net,202,LApredict,LSZZ,self,naive_kfold,0.3226049849447021,0.7671603105836432
commons-net,202,LApredict,LSZZ,self,chronological,0.19427946387803227,0.6877614942811737
commons-net,202,JITLine,LSZZ,self,naive_kfold,0.23602835985221793,0.7166614303270716
commons-net,202,JITLine,LSZZ,self,chronological,0.23039968285124865,0.7387008950486516
commons-net,202,ORB,LSZZ,self,prequential_latency,0.14467554835122268,0.6983131483031538
commons-net,202,LApredict,RSZZ,oracle,naive_kfold,0.1682884932291678,0.6245848554839184
commons-net,202,LApredict,RSZZ,oracle,chronological,0.0689720233013697,0.5288011304112082
commons-net,202,JITLine,RSZZ,oracle,naive_kfold,0.14148701003324718,0.6115203698993062
commons-net,202,JITLine,RSZZ,oracle,chronological,0.010625595125628795,0.5099765147802165
commons-net,202,ORB,RSZZ,oracle,prequential_latency,0.04703457851233362,0.5587726300316344
commons-net,202,LApredict,RSZZ,self,naive_kfold,0.2231206852610611,0.6649915322680117
commons-net,202,LApredict,RSZZ,self,chronological,0.153529071098722,0.6261545555457887
commons-net,202,JITLine,RSZZ,self,naive_kfold,0.18092399370054862,0.6398987002045256
commons-net,202,JITLine,RSZZ,self,chronological,0.12866438454102985,0.6175066825448181
commons-net,202,ORB,RSZZ,self,prequential_latency,0.041498877603169934,0.5466995301609915
commons-net,202,LApredict,RASZZ,oracle,naive_kfold,0.18333558148773604,0.6420392435840971
commons-net,202,LApredict,RASZZ,oracle,chronological,0.04268366128772724,0.5132148305035406
commons-net,202,JITLine,RASZZ,oracle,naive_kfold,0.13433711197261644,0.6053079028348388
commons-net,202,JITLine,RASZZ,oracle,chronological,0.03514920418242879,0.4851963881103268
commons-net,202,ORB,RASZZ,oracle,prequential_latency,-0.03374502105777206,0.3784415313094755
commons-net,202,LApredict,RASZZ,self,naive_kfold,0.2740407694461172,0.6722222140189558
commons-net,202,LApredict,RASZZ,self,chronological,0.18894649452880358,0.6448864305178482
commons-net,202,JITLine,RASZZ,self,naive_kfold,0.25053554806261336,0.6589217766986869
commons-net,202,JITLine,RASZZ,self,chronological,0.17073311796734164,0.6138225820587658
commons-net,202,ORB,RASZZ,self,prequential_latency,0.14269584197622753,0.6216881178654304
commons-net,314,LApredict,oracle,oracle,naive_kfold,0.1707720310949103,0.6291545609566169
commons-net,314,LApredict,oracle,oracle,chronological,0.0689720233013697,0.5288011304112082
commons-net,314,JITLine,oracle,oracle,naive_kfold,0.22800780622715316,0.6808182338168766
commons-net,314,JITLine,oracle,oracle,chronological,0.0568845672947441,0.48047143244184803
commons-net,314,ORB,oracle,oracle,prequential_latency,-0.02603620619815708,0.4033062080579347
commons-net,314,LApredict,oracle,self,naive_kfold,0.1707720310949103,0.6291545609566169
commons-net,314,LApredict,oracle,self,chronological,0.0689720233013697,0.5288011304112082
commons-net,314,JITLine,oracle,self,naive_kfold,0.22800780622715316,0.6808182338168766
commons-net,314,JITLine,oracle,self,chronological,0.0568845672947441,0.48047143244184803
commons-net,314,ORB,oracle,self,prequential_latency,-0.02603620619815708,0.4033062080579347
commons-net,314,LApredict,BSZZ,oracle,naive_kfold,0.1698327654395727,0.625470164015426
commons-net,314,LApredict,BSZZ,oracle,chronological,0.06655856976909555,0.5274640836940283
commons-net,314,JITLine,BSZZ,oracle,naive_kfold,0.13946921218999855,0.604343761582473
commons-net,314,JITLine,BSZZ,oracle,chronological,0.023424071102202598,0.5084831689248405
commons-net,314,ORB,BSZZ,oracle,prequential_latency,-0.009670204855759859,0.4864920535519436
commons-net,314,LApredict,BSZZ,self,naive_kfold,0.3333932689924575,0.7075903722574274
commons-net,314,LApredict,BSZZ,self,chronological,0.2671562006673774,0.6781850617694755
commons-net,314,JITLine,BSZZ,self,naive_kfold,0.30786517906490374,0.6953013268677188
commons-net,314,JITLine,BSZZ,self,chronological,0.2421096037899383,0.6836384347958973
commons-net,314,ORB,BSZZ,self,prequential_latency,0.050242129218805893,0.5491420431813356
commons-net,314,LApredict,AGSZZ,oracle,naive_kfold,0.18350767336687412,0.6432182340374241
commons-net,314,LApredict,AGSZZ,oracle,chronological,0.03627124687214676,0.5090703629536938
commons-net,314,JITLine,AGSZZ,oracle,naive_kfold,0.1363445877272699,0.6101197083368465
commons-net,314,JITLine,AGSZZ,oracle,chronological,0.014408580946259953,0.44441124868485465
commons-net,314,ORB,AGSZZ,oracle,prequential_latency,-0.04990338435305965,0.3542829714565977
commons-net,314,LApredict,AGSZZ,self,naive_kfold,0.2680089679054229,0.6651400848018915
commons-net,314,LApredict,AGSZZ,self,chronological,0.20243171754401396,0.654948514894633
commons-net,314,JITLine,AGSZZ,self,naive_kfold,0.2593788487568629,0.6651681066284074
commons-net,314,JITLine,AGSZZ,self,chronological,0.1341451671926567,0.5655252714418211
commons-net,314,ORB,AGSZZ,self,prequential_latency,0.04805855589219622,0.5176138602708492
commons-net,314,LApredict,MASZZ,oracle,naive_kfold,0.17962730509340596,0.6396813977804843
commons-net,314,LApredict,MASZZ,oracle,chronological,0.04268366128772724,0.5132148305035406
commons-net,314,JITLine,MASZZ,oracle,naive_kfold,0.14816374315739317,0.6194044990656189
commons-net,314,JITLine,MASZZ,oracle,chronological,0.07120698279454411,0.5027355909581878
commons-net,314,ORB,MASZZ,oracle,prequential_latency,-0.013966494683483285,0.46182945629210925
commons-net,314,LApredict,MASZZ,self,naive_kfold,0.2722906161177173,0.6699498916214268
commons-net,314,LApredict,MASZZ,self,chronological,0.19678625424281246,0.6502112512877595
commons-net,314,JITLine,MASZZ,self,naive_kfold,0.2547494797318193,0.6642656787409066
commons-net,314,JITLine,MASZZ,self,chronological,0.17464743247392153,0.588733576261317
commons-net,314,ORB,MASZZ,self,prequential_latency,0.05176526897735995,0.5468911618536808
commons-net,314,LApredict,LSZZ,oracle,naive_kfold,0.18907425166830363,0.6163941688368201
commons-net,314,LApredict,LSZZ,oracle,chronological,0.08406991646596534,0.5080556924567393
commons-net,314,JITLine,LSZZ,oracle,naive_kfold,0.1733362271657606,0.6365128720020777
commons-net,314,JITLine,LSZZ,oracle,chronological,0.032409331367360135,0.5151691368315131
commons-net,314,ORB,LSZZ,oracle,prequential_latency,0.0959837210739961,0.580250884402851
commons-net,314,LApredict,LSZZ,self,naive_kfold,0.3226049849447021,0.7671603105836432
commons-net,314,LApredict,LSZZ,self,chronological,0.19427946387803227,0.6877614942811737
commons-net,314,JITLine,LSZZ,self,naive_kfold,0.21032419842144354,0.694047151417544
commons-net,314,JITLine,LSZZ,self,chronological,0.1952031437219365,0.7407275131094084
commons-net,314,ORB,LSZZ,self,prequential_latency,0.12167386311227146,0.6525638554472716
commons-net,314,LApredict,RSZZ,oracle,naive_kfold,0.1605293754296548,0.6184416864360879
commons-net,314,LApredict,RSZZ,oracle,chronological,0.0689720233013697,0.5288011304112082
commons-net,314,JITLine,RSZZ,oracle,naive_kfold,0.1377803370258487,0.6071054061319693
commons-net,314,JITLine,RSZZ,oracle,chronological,0.00044687766975292845,0.5002443726557151
commons-net,314,ORB,RSZZ,oracle,prequential_latency,0.026445611169898763,0.50002364876632
commons-net,314,LApredict,RSZZ,self,naive_kfold,0.21539794477440335,0.6592620571709228
commons-net,314,LApredict,RSZZ,self,chronological,0.153529071098722,0.6261545555457887
commons-net,314,JITLine,RSZZ,self,naive_kfold,0.16032041211003067,0.6223789964585849
commons-net,314,JITLine,RSZZ,self,chronological,0.13316954558637267,0.6288380255339323
commons-net,314,ORB,RSZZ,self,prequential_latency,0.0544191669859169,0.5370820866911441
commons-net,314,LApredict,RASZZ,oracle,naive_kfold,0.15887629117559654,0.6218597687329002
commons-net,314,LApredict,RASZZ,oracle,chronological,0.04268366128772724,0.5132148305035406
commons-net,314,JITLine,RASZZ,oracle,naive_kfold,0.15000277187487204,0.6165529737018526
commons-net,314,JITLine,RASZZ,oracle,chronological,-0.0037549078265919334,0.4495154008487554
commons-net,314,ORB,RASZZ,oracle,prequential_latency,-0.028230877239773834,0.45009646451999036
commons-net,314,LApredict,RASZZ,self,naive_kfold,0.2690886512117764,0.6689751067171202
commons-net,314,LApredict,RASZZ,self,chronological,0.18894649452880358,0.6448864305178482
commons-net,314,JITLine,RASZZ,self,naive_kfold,0.23860938184265962,0.6513238809743285
commons-net,314,JITLine,RASZZ,self,chronological,0.12393181857960348,0.5843005657157387
commons-net,314,ORB,RASZZ,self,prequential_latency,-0.047662642618799975,0.4342477248116435
commons-net,999,LApredict,oracle,oracle,naive_kfold,0.16776009728912236,0.6273388152916405
commons-net,999,LApredict,oracle,oracle,chronological,0.0689720233013697,0.5288011304112082
commons-net,999,JITLine,oracle,oracle,naive_kfold,0.2639536599237582,0.7079369943910104
commons-net,999,JITLine,oracle,oracle,chronological,0.005566259412667334,0.35153114298265525
commons-net,999,ORB,oracle,oracle,prequential_latency,-0.03944701367315567,0.354529066032824
